unix_time, readable_time, sample_index, sequence, D0, D1, D2, D3, A1_(EMG), A2_(EDA), A3_(ECG), A4, A5, A6
1769151047.599024,2026-01-23 15:50:47.599,1435,11,1,1,0,0,510,1020,476,2,0,0
1769151047.600024,2026-01-23 15:50:47.600,1436,12,1,1,0,0,508,1020,477,2,0,0
1769151047.601024,2026-01-23 15:50:47.601,1437,13,1,1,0,0,511,1020,477,2,0,0
1769151047.602024,2026-01-23 15:50:47.602,1438,14,1,1,0,0,511,1020,478,2,0,0
1769151047.603024,2026-01-23 15:50:47.603,1439,15,1,1,0,0,512,1020,479,2,0,0
1769151047.604024,2026-01-23 15:50:47.604,1440,0,1,1,0,0,512,1020,481,2,0,0
1769151047.605024,2026-01-23 15:50:47.605,1441,1,1,1,0,0,512,1020,482,2,0,0
1769151047.606024,2026-01-23 15:50:47.606,1442,2,1,1,0,0,512,1020,482,2,0,0
1769151047.607024,2026-01-23 15:50:47.607,1443,3,1,1,0,0,514,1020,483,2,0,0
1769151047.608024,2026-01-23 15:50:47.608,1444,4,1,1,0,0,513,1020,483,2,0,0
1769151047.609024,2026-01-23 15:50:47.609,1445,5,1,1,0,0,514,1020,483,2,0,0
1769151047.610024,2026-01-23 15:50:47.610,1446,6,1,1,0,0,510,1020,483,2,0,0
1769151047.611024,2026-01-23 15:50:47.611,1447,7,1,1,0,0,505,1020,483,2,0,0
1769151047.612024,2026-01-23 15:50:47.612,1448,8,1,1,0,0,510,1020,483,2,0,0
1769151047.613024,2026-01-23 15:50:47.613,1449,9,1,1,0,0,510,1020,483,2,0,0
1769151047.614024,2026-01-23 15:50:47.614,1450,10,1,1,0,0,511,1020,483,2,0,0
1769151047.615024,2026-01-23 15:50:47.615,1451,11,1,1,0,0,512,1020,483,2,0,0
1769151047.616024,2026-01-23 15:50:47.616,1452,12,1,1,0,0,513,1020,483,2,0,0
1769151047.617024,2026-01-23 15:50:47.617,1453,13,1,1,0,0,514,1020,483,2,0,0
1769151047.618024,2026-01-23 15:50:47.618,1454,14,1,1,0,0,512,1020,483,2,0,0
1769151047.619024,2026-01-23 15:50:47.619,1455,15,1,1,0,0,511,1020,483,2,0,0
1769151047.620024,2026-01-23 15:50:47.620,1456,0,1,1,0,0,513,1020,484,2,0,0
1769151047.621024,2026-01-23 15:50:47.621,1457,1,1,1,0,0,511,1020,486,2,0,0
1769151047.622024,2026-01-23 15:50:47.622,1458,2,1,1,0,0,509,1020,486,2,0,0
1769151047.623024,2026-01-23 15:50:47.623,1459,3,1,1,0,0,511,1020,487,2,0,0
1769151047.624024,2026-01-23 15:50:47.624,1460,4,1,1,0,0,511,1020,487,2,0,0
1769151047.625024,2026-01-23 15:50:47.625,1461,5,1,1,0,0,512,1020,487,2,0,0
1769151047.626024,2026-01-23 15:50:47.626,1462,6,1,1,0,0,512,1020,487,2,0,0
1769151047.627024,2026-01-23 15:50:47.627,1463,7,1,1,0,0,509,1020,487,2,0,0
1769151047.628024,2026-01-23 15:50:47.628,1464,8,1,1,0,0,512,1020,487,2,0,0
1769151047.629024,2026-01-23 15:50:47.629,1465,9,1,1,0,0,512,1020,486,2,0,0
1769151047.630024,2026-01-23 15:50:47.630,1466,10,1,1,0,0,512,1020,485,2,0,0
1769151047.631024,2026-01-23 15:50:47.631,1467,11,1,1,0,0,510,1020,484,2,0,0
1769151047.632024,2026-01-23 15:50:47.632,1468,12,1,1,0,0,512,1020,484,2,0,0
1769151047.633024,2026-01-23 15:50:47.633,1469,13,1,1,0,0,512,1020,484,2,0,0
1769151047.634024,2026-01-23 15:50:47.634,1470,14,1,1,0,0,510,1020,485,2,0,0
1769151047.635024,2026-01-23 15:50:47.635,1471,15,1,1,0,0,512,1020,486,2,0,0
1769151047.636024,2026-01-23 15:50:47.636,1472,0,1,1,0,0,512,1020,487,2,0,0
1769151047.637024,2026-01-23 15:50:47.637,1473,1,1,1,0,0,512,1020,487,2,0,0
1769151047.638024,2026-01-23 15:50:47.638,1474,2,1,1,0,0,513,1020,489,2,0,0
1769151047.639024,2026-01-23 15:50:47.639,1475,3,1,1,0,0,512,1020,489,2,0,0
1769151047.640024,2026-01-23 15:50:47.640,1476,4,1,1,0,0,511,1020,489,2,0,0
1769151047.641024,2026-01-23 15:50:47.641,1477,5,1,1,0,0,509,1020,489,2,0,0
1769151047.642024,2026-01-23 15:50:47.642,1478,6,1,1,0,0,512,1020,490,2,0,0
1769151047.643024,2026-01-23 15:50:47.643,1479,7,1,1,0,0,510,1020,490,2,0,0
1769151047.644024,2026-01-23 15:50:47.644,1480,8,1,1,0,0,511,1020,489,2,0,0
1769151047.645024,2026-01-23 15:50:47.645,1481,9,1,1,0,0,511,1020,489,2,0,0
1769151047.646024,2026-01-23 15:50:47.646,1482,10,1,1,0,0,510,1020,489,2,0,0
1769151047.647024,2026-01-23 15:50:47.647,1483,11,1,1,0,0,511,1020,488,2,0,0
1769151047.648024,2026-01-23 15:50:47.648,1484,12,1,1,0,0,511,1020,488,2,0,0
1769151047.649024,2026-01-23 15:50:47.649,1485,13,1,1,0,0,512,1020,488,2,0,0
1769151047.650024,2026-01-23 15:50:47.650,1486,14,1,1,0,0,512,1020,488,2,0,0
1769151047.651024,2026-01-23 15:50:47.651,1487,15,1,1,0,0,511,1020,489,2,0,0
1769151047.652024,2026-01-23 15:50:47.652,1488,0,1,1,0,0,511,1020,489,2,0,0
1769151047.653024,2026-01-23 15:50:47.653,1489,1,1,1,0,0,513,1020,490,2,0,0
1769151047.654024,2026-01-23 15:50:47.654,1490,2,1,1,0,0,511,1020,491,2,0,0
1769151047.655024,2026-01-23 15:50:47.655,1491,3,1,1,0,0,512,1020,492,2,0,0
1769151047.656024,2026-01-23 15:50:47.656,1492,4,1,1,0,0,511,1020,492,2,0,0
1769151047.657024,2026-01-23 15:50:47.657,1493,5,1,1,0,0,513,1020,492,2,0,0
1769151047.658024,2026-01-23 15:50:47.658,1494,6,1,1,0,0,510,1020,492,2,0,0
1769151047.659024,2026-01-23 15:50:47.659,1495,7,1,1,0,0,511,1020,492,2,0,0
1769151047.660024,2026-01-23 15:50:47.660,1496,8,1,1,0,0,510,1020,492,2,0,0
1769151047.661024,2026-01-23 15:50:47.661,1497,9,1,1,0,0,509,1020,492,2,0,0
1769151047.662024,2026-01-23 15:50:47.662,1498,10,1,1,0,0,511,1020,492,2,0,0
1769151047.663024,2026-01-23 15:50:47.663,1499,11,1,1,0,0,512,1020,491,2,0,0
1769151047.664024,2026-01-23 15:50:47.664,1500,12,1,1,0,0,512,1020,491,2,0,0
1769151047.665024,2026-01-23 15:50:47.665,1501,13,1,1,0,0,510,1020,491,2,0,0
1769151047.666024,2026-01-23 15:50:47.666,1502,14,1,1,0,0,510,1020,491,2,0,0
1769151047.667024,2026-01-23 15:50:47.667,1503,15,1,1,0,0,513,1020,491,2,0,0
1769151047.668024,2026-01-23 15:50:47.668,1504,0,1,1,0,0,514,1020,492,2,0,0
1769151047.669024,2026-01-23 15:50:47.669,1505,1,1,1,0,0,514,1020,492,2,0,0
1769151047.670024,2026-01-23 15:50:47.670,1506,2,1,1,0,0,511,1020,493,2,0,0
1769151047.671024,2026-01-23 15:50:47.671,1507,3,1,1,0,0,508,1020,495,2,0,0
1769151047.672024,2026-01-23 15:50:47.672,1508,4,1,1,0,0,509,1020,496,2,0,0
1769151047.673024,2026-01-23 15:50:47.673,1509,5,1,1,0,0,509,1020,496,2,0,0
1769151047.674024,2026-01-23 15:50:47.674,1510,6,1,1,0,0,510,1020,497,2,0,0
1769151047.675024,2026-01-23 15:50:47.675,1511,7,1,1,0,0,511,1020,498,2,0,0
1769151047.676024,2026-01-23 15:50:47.676,1512,8,1,1,0,0,511,1020,498,2,0,0
1769151047.677024,2026-01-23 15:50:47.677,1513,9,1,1,0,0,513,1020,497,2,0,0
1769151047.678024,2026-01-23 15:50:47.678,1514,10,1,1,0,0,512,1020,498,2,0,0
1769151047.679024,2026-01-23 15:50:47.679,1515,11,1,1,0,0,512,1020,497,2,0,0
1769151047.680024,2026-01-23 15:50:47.680,1516,12,1,1,0,0,513,1020,497,2,0,0
1769151047.681024,2026-01-23 15:50:47.681,1517,13,1,1,0,0,511,1020,497,2,0,0
1769151047.682024,2026-01-23 15:50:47.682,1518,14,1,1,0,0,511,1020,497,2,0,0
1769151047.683024,2026-01-23 15:50:47.683,1519,15,1,1,0,0,510,1020,497,2,0,0
1769151047.684024,2026-01-23 15:50:47.684,1520,0,1,1,0,0,510,1020,498,2,0,0
1769151047.685024,2026-01-23 15:50:47.685,1521,1,1,1,0,0,511,1020,499,2,0,0
1769151047.686024,2026-01-23 15:50:47.686,1522,2,1,1,0,0,511,1020,500,2,0,0
1769151047.687024,2026-01-23 15:50:47.687,1523,3,1,1,0,0,515,1020,501,2,0,0
1769151047.688024,2026-01-23 15:50:47.688,1524,4,1,1,0,0,515,1020,502,2,0,0
1769151047.689024,2026-01-23 15:50:47.689,1525,5,1,1,0,0,512,1020,503,2,0,0
1769151047.690024,2026-01-23 15:50:47.690,1526,6,1,1,0,0,512,1020,503,2,0,0
1769151047.691024,2026-01-23 15:50:47.691,1527,7,1,1,0,0,511,1020,503,2,0,0
1769151047.692024,2026-01-23 15:50:47.692,1528,8,1,1,0,0,509,1020,503,2,0,0
1769151047.693024,2026-01-23 15:50:47.693,1529,9,1,1,0,0,512,1020,503,2,0,0
1769151047.694024,2026-01-23 15:50:47.694,1530,10,1,1,0,0,510,1020,503,2,0,0
1769151047.695024,2026-01-23 15:50:47.695,1531,11,1,1,0,0,510,1020,503,2,0,0
1769151047.696024,2026-01-23 15:50:47.696,1532,12,1,1,0,0,512,1020,502,2,0,0
1769151047.697024,2026-01-23 15:50:47.697,1533,13,1,1,0,0,513,1020,502,2,0,0
1769151047.698024,2026-01-23 15:50:47.698,1534,14,1,1,0,0,513,1020,501,2,0,0
1769151047.699024,2026-01-23 15:50:47.699,1535,15,1,1,0,0,512,1020,502,2,0,0
1769151047.700024,2026-01-23 15:50:47.700,1536,0,1,1,0,0,514,1020,502,2,0,0
1769151047.701024,2026-01-23 15:50:47.701,1537,1,1,1,0,0,511,1020,502,2,0,0
1769151047.702024,2026-01-23 15:50:47.702,1538,2,1,1,0,0,510,1020,502,2,0,0
1769151047.703024,2026-01-23 15:50:47.703,1539,3,1,1,0,0,512,1020,503,2,0,0
1769151047.704024,2026-01-23 15:50:47.704,1540,4,1,1,0,0,512,1020,504,2,0,0
1769151047.705024,2026-01-23 15:50:47.705,1541,5,1,1,0,0,511,1020,505,2,0,0
1769151047.706024,2026-01-23 15:50:47.706,1542,6,1,1,0,0,510,1020,505,2,0,0
1769151047.707024,2026-01-23 15:50:47.707,1543,7,1,1,0,0,511,1020,506,2,0,0
1769151047.708024,2026-01-23 15:50:47.708,1544,8,1,1,0,0,511,1020,506,2,0,0
1769151047.709024,2026-01-23 15:50:47.709,1545,9,1,1,0,0,511,1020,507,2,0,0
1769151047.710024,2026-01-23 15:50:47.710,1546,10,1,1,0,0,511,1020,507,2,0,0
1769151047.711024,2026-01-23 15:50:47.711,1547,11,1,1,0,0,512,1020,508,2,0,0
1769151047.712024,2026-01-23 15:50:47.712,1548,12,1,1,0,0,510,1020,508,2,0,0
1769151047.713024,2026-01-23 15:50:47.713,1549,13,1,1,0,0,510,1020,508,2,0,0
1769151047.714024,2026-01-23 15:50:47.714,1550,14,1,1,0,0,511,1020,508,2,0,0
1769151047.715024,2026-01-23 15:50:47.715,1551,15,1,1,0,0,512,1020,507,2,0,0
1769151047.716024,2026-01-23 15:50:47.716,1552,0,1,1,0,0,513,1020,507,2,0,0
1769151047.717024,2026-01-23 15:50:47.717,1553,1,1,1,0,0,512,1020,507,2,0,0
1769151047.718024,2026-01-23 15:50:47.718,1554,2,1,1,0,0,510,1020,508,2,0,0
1769151047.719024,2026-01-23 15:50:47.719,1555,3,1,1,0,0,511,1020,509,2,0,0
1769151047.720024,2026-01-23 15:50:47.720,1556,4,1,1,0,0,512,1020,511,2,0,0
1769151047.721024,2026-01-23 15:50:47.721,1557,5,1,1,0,0,514,1020,512,2,0,0
1769151047.722024,2026-01-23 15:50:47.722,1558,6,1,1,0,0,512,1020,512,2,0,0
1769151047.723024,2026-01-23 15:50:47.723,1559,7,1,1,0,0,511,1020,513,2,0,0
1769151047.724024,2026-01-23 15:50:47.724,1560,8,1,1,0,0,511,1020,513,2,0,0
1769151047.725024,2026-01-23 15:50:47.725,1561,9,1,1,0,0,510,1020,513,2,0,0
1769151047.726024,2026-01-23 15:50:47.726,1562,10,1,1,0,0,511,1020,513,2,0,0
1769151047.727024,2026-01-23 15:50:47.727,1563,11,1,1,0,0,511,1020,513,2,0,0
1769151047.728024,2026-01-23 15:50:47.728,1564,12,1,1,0,0,511,1020,513,2,0,0
1769151047.729024,2026-01-23 15:50:47.729,1565,13,1,1,0,0,510,1020,512,2,0,0
1769151047.730024,2026-01-23 15:50:47.730,1566,14,1,1,0,0,512,1020,512,2,0,0
1769151047.731024,2026-01-23 15:50:47.731,1567,15,1,1,0,0,511,1020,511,2,0,0
1769151047.732024,2026-01-23 15:50:47.732,1568,0,1,1,0,0,511,1020,511,2,0,0
1769151047.733024,2026-01-23 15:50:47.733,1569,1,1,1,0,0,513,1020,510,2,0,0
1769151047.734024,2026-01-23 15:50:47.734,1570,2,1,1,0,0,512,1020,510,2,0,0
1769151047.735024,2026-01-23 15:50:47.735,1571,3,1,1,0,0,512,1020,511,2,0,0
1769151047.736024,2026-01-23 15:50:47.736,1572,4,1,1,0,0,512,1020,511,2,0,0
1769151047.737024,2026-01-23 15:50:47.737,1573,5,1,1,0,0,513,1020,512,2,0,0
1769151047.738024,2026-01-23 15:50:47.738,1574,6,1,1,0,0,512,1020,513,2,0,0
1769151047.739024,2026-01-23 15:50:47.739,1575,7,1,1,0,0,512,1020,514,2,0,0
1769151047.740024,2026-01-23 15:50:47.740,1576,8,1,1,0,0,512,1020,514,2,0,0
1769151047.741024,2026-01-23 15:50:47.741,1577,9,1,1,0,0,515,1020,513,2,0,0
1769151047.742024,2026-01-23 15:50:47.742,1578,10,1,1,0,0,512,1020,513,2,0,0
1769151047.743024,2026-01-23 15:50:47.743,1579,11,1,1,0,0,511,1020,512,2,0,0
1769151047.744024,2026-01-23 15:50:47.744,1580,12,1,1,0,0,510,1020,512,2,0,0
1769151047.745024,2026-01-23 15:50:47.745,1581,13,1,1,0,0,510,1020,511,2,0,0
1769151047.746024,2026-01-23 15:50:47.746,1582,14,1,1,0,0,508,1020,511,2,0,0
1769151047.747024,2026-01-23 15:50:47.747,1583,15,1,1,0,0,508,1020,511,2,0,0
1769151047.748024,2026-01-23 15:50:47.748,1584,0,1,1,0,0,513,1020,511,2,0,0
1769151047.749024,2026-01-23 15:50:47.749,1585,1,1,1,0,0,511,1020,511,2,0,0
1769151047.750024,2026-01-23 15:50:47.750,1586,2,1,1,0,0,513,1020,511,2,0,0
1769151047.751024,2026-01-23 15:50:47.751,1587,3,1,1,0,0,512,1020,512,2,0,0
1769151047.752024,2026-01-23 15:50:47.752,1588,4,1,1,0,0,512,1020,512,2,0,0
1769151047.753024,2026-01-23 15:50:47.753,1589,5,1,1,0,0,512,1020,514,2,0,0
1769151047.754024,2026-01-23 15:50:47.754,1590,6,1,1,0,0,510,1020,515,2,0,0
1769151047.755024,2026-01-23 15:50:47.755,1591,7,1,1,0,0,510,1020,516,2,0,0
1769151047.756024,2026-01-23 15:50:47.756,1592,8,1,1,0,0,511,1020,517,2,0,0
1769151047.757024,2026-01-23 15:50:47.757,1593,9,1,1,0,0,512,1020,518,2,0,0
1769151047.758024,2026-01-23 15:50:47.758,1594,10,1,1,0,0,511,1020,518,2,0,0
1769151047.759024,2026-01-23 15:50:47.759,1595,11,1,1,0,0,512,1020,518,2,0,0
1769151047.760024,2026-01-23 15:50:47.760,1596,12,1,1,0,0,510,1020,518,2,0,0
1769151047.761024,2026-01-23 15:50:47.761,1597,13,1,1,0,0,512,1020,518,2,0,0
1769151047.762024,2026-01-23 15:50:47.762,1598,14,1,1,0,0,512,1020,518,2,0,0
1769151047.763024,2026-01-23 15:50:47.763,1599,15,1,1,0,0,511,1020,518,2,0,0
1769151047.764024,2026-01-23 15:50:47.764,1600,0,1,1,0,0,512,1020,518,2,0,0
1769151047.765024,2026-01-23 15:50:47.765,1601,1,1,1,0,0,513,1020,518,2,0,0
1769151047.766024,2026-01-23 15:50:47.766,1602,2,1,1,0,0,515,1020,518,2,0,0
1769151047.767024,2026-01-23 15:50:47.767,1603,3,1,1,0,0,512,1020,518,2,0,0
1769151047.768024,2026-01-23 15:50:47.768,1604,4,1,1,0,0,510,1020,519,2,0,0
1769151047.769024,2026-01-23 15:50:47.769,1605,5,1,1,0,0,511,1020,520,2,0,0
1769151047.770024,2026-01-23 15:50:47.770,1606,6,1,1,0,0,513,1020,521,2,0,0
1769151047.771024,2026-01-23 15:50:47.771,1607,7,1,1,0,0,512,1020,523,2,0,0
1769151047.772024,2026-01-23 15:50:47.772,1608,8,1,1,0,0,511,1020,523,2,0,0
1769151047.773024,2026-01-23 15:50:47.773,1609,9,1,1,0,0,510,1020,524,2,0,0
1769151047.774024,2026-01-23 15:50:47.774,1610,10,1,1,0,0,510,1020,525,2,0,0
1769151047.775024,2026-01-23 15:50:47.775,1611,11,1,1,0,0,512,1020,525,2,0,0
1769151047.776024,2026-01-23 15:50:47.776,1612,12,1,1,0,0,511,1020,525,2,0,0
1769151047.777024,2026-01-23 15:50:47.777,1613,13,1,1,0,0,511,1020,525,2,0,0
1769151047.778024,2026-01-23 15:50:47.778,1614,14,1,1,0,0,511,1020,525,2,0,0
1769151047.779024,2026-01-23 15:50:47.779,1615,15,1,1,0,0,512,1020,525,2,0,0
1769151047.780024,2026-01-23 15:50:47.780,1616,0,1,1,0,0,511,1020,524,2,0,0
1769151047.781024,2026-01-23 15:50:47.781,1617,1,1,1,0,0,508,1020,525,2,0,0
1769151047.782024,2026-01-23 15:50:47.782,1618,2,1,1,0,0,510,1020,525,2,0,0
1769151047.783024,2026-01-23 15:50:47.783,1619,3,1,1,0,0,512,1020,525,2,0,0
1769151047.784024,2026-01-23 15:50:47.784,1620,4,1,1,0,0,511,1020,526,2,0,0
1769151047.785024,2026-01-23 15:50:47.785,1621,5,1,1,0,0,513,1020,526,2,0,0
1769151047.786024,2026-01-23 15:50:47.786,1622,6,1,1,0,0,511,1020,527,2,0,0
1769151047.787024,2026-01-23 15:50:47.787,1623,7,1,1,0,0,513,1020,528,2,0,0
1769151047.788024,2026-01-23 15:50:47.788,1624,8,1,1,0,0,511,1020,529,2,0,0
1769151047.789024,2026-01-23 15:50:47.789,1625,9,1,1,0,0,510,1020,529,2,0,0
1769151047.790024,2026-01-23 15:50:47.790,1626,10,1,1,0,0,510,1020,529,2,0,0
1769151047.791024,2026-01-23 15:50:47.791,1627,11,1,1,0,0,510,1020,530,2,0,0
1769151047.792024,2026-01-23 15:50:47.792,1628,12,1,1,0,0,512,1020,531,2,0,0
1769151047.793024,2026-01-23 15:50:47.793,1629,13,1,1,0,0,512,1020,531,2,0,0
1769151047.794024,2026-01-23 15:50:47.794,1630,14,1,1,0,0,512,1020,531,2,0,0
1769151047.795024,2026-01-23 15:50:47.795,1631,15,1,1,0,0,510,1020,530,2,0,0
1769151047.796024,2026-01-23 15:50:47.796,1632,0,1,1,0,0,509,1020,529,2,0,0
1769151047.797024,2026-01-23 15:50:47.797,1633,1,1,1,0,0,511,1020,529,2,0,0
1769151047.798024,2026-01-23 15:50:47.798,1634,2,1,1,0,0,515,1020,527,2,0,0
1769151047.799024,2026-01-23 15:50:47.799,1635,3,1,1,0,0,512,1020,527,2,0,0
1769151047.800024,2026-01-23 15:50:47.800,1636,4,1,1,0,0,513,1020,527,2,0,0
1769151047.801024,2026-01-23 15:50:47.801,1637,5,1,1,0,0,512,1020,527,2,0,0
1769151047.802024,2026-01-23 15:50:47.802,1638,6,1,1,0,0,510,1020,528,2,0,0
1769151047.803024,2026-01-23 15:50:47.803,1639,7,1,1,0,0,511,1020,529,2,0,0
1769151047.804024,2026-01-23 15:50:47.804,1640,8,1,1,0,0,511,1020,529,2,0,0
1769151047.805024,2026-01-23 15:50:47.805,1641,9,1,1,0,0,512,1020,530,2,0,0
1769151047.806024,2026-01-23 15:50:47.806,1642,10,1,1,0,0,514,1020,530,2,0,0
1769151047.807024,2026-01-23 15:50:47.807,1643,11,1,1,0,0,513,1020,530,2,0,0
1769151047.808024,2026-01-23 15:50:47.808,1644,12,1,1,0,0,511,1020,529,2,0,0
1769151047.809024,2026-01-23 15:50:47.809,1645,13,1,1,0,0,509,1020,529,2,0,0
1769151047.810024,2026-01-23 15:50:47.810,1646,14,1,1,0,0,509,1020,529,2,0,0
1769151047.811024,2026-01-23 15:50:47.811,1647,15,1,1,0,0,509,1020,529,2,0,0
1769151047.812024,2026-01-23 15:50:47.812,1648,0,1,1,0,0,510,1020,528,2,0,0
1769151047.813024,2026-01-23 15:50:47.813,1649,1,1,1,0,0,513,1020,527,2,0,0
1769151047.814024,2026-01-23 15:50:47.814,1650,2,1,1,0,0,512,1020,527,2,0,0
1769151047.815024,2026-01-23 15:50:47.815,1651,3,1,1,0,0,512,1020,526,2,0,0
1769151047.816024,2026-01-23 15:50:47.816,1652,4,1,1,0,0,512,1020,526,2,0,0
1769151047.817024,2026-01-23 15:50:47.817,1653,5,1,1,0,0,511,1020,526,2,0,0
1769151047.818024,2026-01-23 15:50:47.818,1654,6,1,1,0,0,511,1020,526,2,0,0
1769151047.819024,2026-01-23 15:50:47.819,1655,7,1,1,0,0,514,1020,527,2,0,0
1769151047.820024,2026-01-23 15:50:47.820,1656,8,1,1,0,0,512,1020,528,2,0,0
1769151047.821024,2026-01-23 15:50:47.821,1657,9,1,1,0,0,514,1020,528,2,0,0
1769151047.822024,2026-01-23 15:50:47.822,1658,10,1,1,0,0,513,1020,529,2,0,0
1769151047.823024,2026-01-23 15:50:47.823,1659,11,1,1,0,0,511,1020,529,2,0,0
1769151047.824024,2026-01-23 15:50:47.824,1660,12,1,1,0,0,512,1020,529,2,0,0
1769151047.825024,2026-01-23 15:50:47.825,1661,13,1,1,0,0,511,1020,529,2,0,0
1769151047.826024,2026-01-23 15:50:47.826,1662,14,1,1,0,0,511,1020,529,2,0,0
1769151047.827024,2026-01-23 15:50:47.827,1663,15,1,1,0,0,508,1020,528,2,0,0
1769151047.828024,2026-01-23 15:50:47.828,1664,0,1,1,0,0,511,1020,527,2,0,0
1769151047.829024,2026-01-23 15:50:47.829,1665,1,1,1,0,0,511,1020,527,2,0,0
1769151047.830024,2026-01-23 15:50:47.830,1666,2,1,1,0,0,512,1020,527,2,0,0
1769151047.831024,2026-01-23 15:50:47.831,1667,3,1,1,0,0,512,1020,525,2,0,0
1769151047.832024,2026-01-23 15:50:47.832,1668,4,1,1,0,0,508,1020,524,2,0,0
1769151047.833024,2026-01-23 15:50:47.833,1669,5,1,1,0,0,510,1020,524,2,0,0
1769151047.834024,2026-01-23 15:50:47.834,1670,6,1,1,0,0,512,1020,523,2,0,0
1769151047.835024,2026-01-23 15:50:47.835,1671,7,1,1,0,0,513,1020,524,2,0,0
1769151047.836024,2026-01-23 15:50:47.836,1672,8,1,1,0,0,515,1020,524,2,0,0
1769151047.837024,2026-01-23 15:50:47.837,1673,9,1,1,0,0,517,1020,524,2,0,0
1769151047.838024,2026-01-23 15:50:47.838,1674,10,1,1,0,0,514,1020,525,2,0,0
1769151047.839024,2026-01-23 15:50:47.839,1675,11,1,1,0,0,511,1020,526,2,0,0
1769151047.840024,2026-01-23 15:50:47.840,1676,12,1,1,0,0,509,1020,526,2,0,0
1769151047.841024,2026-01-23 15:50:47.841,1677,13,1,1,0,0,509,1020,526,2,0,0
1769151047.842024,2026-01-23 15:50:47.842,1678,14,1,1,0,0,511,1020,525,2,0,0
1769151047.843024,2026-01-23 15:50:47.843,1679,15,1,1,0,0,511,1020,524,2,0,0
1769151047.844024,2026-01-23 15:50:47.844,1680,0,1,1,0,0,508,1020,524,2,0,0
1769151047.845024,2026-01-23 15:50:47.845,1681,1,1,1,0,0,508,1020,523,2,0,0
1769151047.846024,2026-01-23 15:50:47.846,1682,2,1,1,0,0,509,1020,523,2,0,0
1769151047.847024,2026-01-23 15:50:47.847,1683,3,1,1,0,0,511,1020,523,2,0,0
1769151047.848024,2026-01-23 15:50:47.848,1684,4,1,1,0,0,511,1020,522,2,0,0
1769151047.849024,2026-01-23 15:50:47.849,1685,5,1,1,0,0,510,1020,521,2,0,0
1769151047.850024,2026-01-23 15:50:47.850,1686,6,1,1,0,0,511,1020,521,2,0,0
1769151047.851024,2026-01-23 15:50:47.851,1687,7,1,1,0,0,514,1020,521,2,0,0
1769151047.852024,2026-01-23 15:50:47.852,1688,8,1,1,0,0,513,1020,521,2,0,0
1769151047.853024,2026-01-23 15:50:47.853,1689,9,1,1,0,0,511,1020,522,2,0,0
1769151047.854024,2026-01-23 15:50:47.854,1690,10,1,1,0,0,511,1020,523,2,0,0
1769151047.855024,2026-01-23 15:50:47.855,1691,11,1,1,0,0,513,1020,524,2,0,0
1769151047.856024,2026-01-23 15:50:47.856,1692,12,1,1,0,0,512,1020,524,2,0,0
1769151047.857024,2026-01-23 15:50:47.857,1693,13,1,1,0,0,512,1020,525,2,0,0
1769151047.858024,2026-01-23 15:50:47.858,1694,14,1,1,0,0,511,1020,524,2,0,0
1769151047.859024,2026-01-23 15:50:47.859,1695,15,1,1,0,0,509,1020,524,2,0,0
1769151047.860024,2026-01-23 15:50:47.860,1696,0,1,1,0,0,510,1020,523,2,0,0
1769151047.861024,2026-01-23 15:50:47.861,1697,1,1,1,0,0,510,1020,523,2,0,0
1769151047.862024,2026-01-23 15:50:47.862,1698,2,1,1,0,0,512,1020,522,2,0,0
1769151047.863024,2026-01-23 15:50:47.863,1699,3,1,1,0,0,509,1020,521,2,0,0
1769151047.864024,2026-01-23 15:50:47.864,1700,4,1,1,0,0,511,1020,521,2,0,0
1769151047.865024,2026-01-23 15:50:47.865,1701,5,1,1,0,0,512,1020,520,2,0,0
1769151047.866024,2026-01-23 15:50:47.866,1702,6,1,1,0,0,510,1020,519,2,0,0
1769151047.867024,2026-01-23 15:50:47.867,1703,7,1,1,0,0,511,1020,519,2,0,0
1769151047.868024,2026-01-23 15:50:47.868,1704,8,1,1,0,0,512,1020,519,2,0,0
1769151047.869024,2026-01-23 15:50:47.869,1705,9,1,1,0,0,511,1020,520,2,0,0
1769151047.870024,2026-01-23 15:50:47.870,1706,10,1,1,0,0,513,1020,520,2,0,0
1769151047.871024,2026-01-23 15:50:47.871,1707,11,1,1,0,0,513,1020,521,2,0,0
1769151047.872024,2026-01-23 15:50:47.872,1708,12,1,1,0,0,513,1020,521,2,0,0
1769151047.873024,2026-01-23 15:50:47.873,1709,13,1,1,0,0,511,1020,521,2,0,0
1769151047.874024,2026-01-23 15:50:47.874,1710,14,1,1,0,0,511,1020,521,2,0,0
1769151047.875024,2026-01-23 15:50:47.875,1711,15,1,1,0,0,513,1020,519,2,0,0
1769151047.876024,2026-01-23 15:50:47.876,1712,0,1,1,0,0,510,1020,519,2,0,0
1769151047.877024,2026-01-23 15:50:47.877,1713,1,1,1,0,0,511,1020,519,2,0,0
1769151047.878024,2026-01-23 15:50:47.878,1714,2,1,1,0,0,510,1020,519,2,0,0
1769151047.879024,2026-01-23 15:50:47.879,1715,3,1,1,0,0,508,1020,518,2,0,0
1769151047.880024,2026-01-23 15:50:47.880,1716,4,1,1,0,0,511,1020,517,2,0,0
1769151047.881024,2026-01-23 15:50:47.881,1717,5,1,1,0,0,511,1020,516,2,0,0
1769151047.882024,2026-01-23 15:50:47.882,1718,6,1,1,0,0,511,1020,515,2,0,0
